87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87,87,88,-1,-1,-1,61,86,88,-1,-1,-1,61,121,107,-1,-1,-1,-1,107,-1,107,61,86,87,87,87,87,87,87
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,81,82,-1,-1,-1,61,80,82,-1,-1,-1,61,80,82,-1,-1,61,80,81,82,107,61,80,81,81,81,81,81,81
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87,87,88,-1,-1,-1,61,86,88,-1,-1,-1,61,86,88,-1,-1,-1,-1,86,88,107,61,86,87,87,87,87,87,87
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,107,-1,107,-1,-1,-1,-1,107,107,-1,-1,-1,-1,107,107,-1,-1,-1,-1,107,107,107,-1,107,-1,-1,-1,-1,-1,80
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,100,-1,-1,-1,-1,107,107,-1,-1,-1,61,121,107,-1,-1,-1,61,86,87,87,87,87,87,87,87,87,87,87
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,107,-1,107,-1,-1,-1,-1,107,107,-1,-1,-1,-1,107,107,-1,-1,-1,61,80,81,81,81,81,81,81,81,81,81,81
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,61,86,88,-1,-1,61,86,88,107,-1,-1,-1,61,86,87,87,87,87,87,87,87,87,87,87
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,107,-1,-1,-1,-1,-1,107,107,-1,-1,-1,107,-1,107,-1,-1,-1,61,80,81,81,81,81,81,81,81,81,81,81
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,107,-1,-1,-1,-1,-1,107,107,-1,-1,-1,107,-1,107,-1,-1,-1,61,86,87,87,87,87,87,87,87,87,87,87
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,107,-1,-1,-1,-1,61,80,82,-1,-1,-1,63,122,107,-1,-1,-1,61,80,81,81,81,81,81,81,81,81,81,81
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,107,-1,-1,-1,-1,-1,107,107,-1,-1,61,80,81,82,-1,-1,-1,61,86,87,87,87,87,87,87,87,87,87,87
